config,slippage,total_pnl,num_trades,win_rate_pct,loss_rate_pct,breakeven_pct,profit_factor,sharpe,max_drawdown_pct
slow_ma_trender,0.0,168.98205525121432,440,38.18181818181818,61.81818181818182,0.0,2.1276240588892055,1.6948906671836672,-17.54720370409924
slow_ma_trender,0.005,164.58205525121411,440,37.95454545454545,62.04545454545455,0.0,2.078627231818096,1.6555540827130506,-18.3034013460822
slow_ma_trender,0.01,160.18205525121448,440,37.72727272727273,62.27272727272727,0.0,2.0312871492780133,1.6159295899776962,-19.05360698205031
slow_ma_trender,0.02,151.38205525121438,440,36.59090909090909,63.40909090909091,0.0,1.9410713815249416,1.5358144287717106,-20.536202770680724
slow_ma_trender,0.03,142.58205525121434,440,35.90909090909091,64.0909090909091,0.0,1.8565452957818551,1.4545408789198786,-21.995309926612205
