entry_ts,exit_ts,reason,qty,entry_price,exit_price,entry_eff,exit_eff,pnl,return_pct,hold_minutes,mfe,mae
2025-01-15 01:00:00-05:00,2025-02-10 01:00:00-05:00,atr_trail,1,138.21,150.55400571428572,138.24,150.52400571428572,12.284005714285712,8.885999503968245,37440.0,16.789999999999992,-1.7700000000000102
2025-03-03 01:00:00-05:00,2025-03-06 01:00:00-05:00,atr_trail,1,155.5931455,150.69910978571428,155.6231455,150.66910978571428,-4.954035714285709,-3.1833540559593088,4320.0,0.7568545000000029,-9.973145499999987
2025-07-18 01:00:00-04:00,2025-07-31 01:00:00-04:00,atr_trail,1,70.87,71.47790214285713,70.9,71.44790214285713,0.5479021428571258,0.7727815837194951,18720.0,6.439999999999998,-1.8500000000000085
2025-09-05 01:00:00-04:00,2025-09-23 01:00:00-04:00,atr_trail,1,73.04,72.41639285714285,73.07000000000001,72.38639285714285,-0.6836071428571557,-0.9355510371659492,25920.0,2.1599999999999966,-1.7800000000000011
2025-01-24 01:00:00-05:00,2025-02-28 01:00:00-05:00,time_stop,1,123.30398942857143,138.01,123.33398942857143,137.98,14.646010571428562,11.875080534803239,50400.0,15.066010571428578,-1.12398942857142
2025-01-27 01:00:00-05:00,2025-03-03 01:00:00-05:00,time_stop,1,126.73,140.22,126.76,140.19,13.429999999999993,10.594824865888297,50400.0,14.11,-1.2560000000000002
2025-01-28 01:00:00-05:00,2025-03-04 01:00:00-05:00,time_stop,1,129.84697514285713,137.58,129.87697514285713,137.55,7.673024857142877,5.907917741926916,50400.0,11.383024857142857,-3.843775142857126
2025-03-03 01:00:00-05:00,2025-03-24 01:00:00-04:00,atr_trail,1,209.98,210.70315857142856,210.01,210.67315857142856,0.6631585714285677,0.3157747590250892,30180.0,8.680000000000007,-3.9799999999999898
2025-03-11 01:00:00-04:00,2025-03-14 01:00:00-04:00,atr_trail,1,218.80444057142856,212.42092057142855,218.83444057142856,212.39092057142855,-6.443520000000007,-2.944472535115794,4320.0,-2.144440571428561,-10.51944057142856
2025-10-01 01:00:00-04:00,2025-10-03 01:00:00-04:00,atr_trail,1,233.64,238.39257142857142,233.67,238.3625714285714,4.692571428571426,2.008204488625598,2880.0,11.170000000000016,-1.6399999999999864
2025-10-02 01:00:00-04:00,2025-10-07 01:00:00-04:00,atr_trail,1,244.94817142857144,237.9699942857143,244.97817142857144,237.9399942857143,-7.038177142857137,-2.872981336179692,7200.0,-2.2781714285714543,-17.35817142857144
2025-01-29 01:00:00-05:00,2025-02-10 01:00:00-05:00,atr_trail,1,382.254214,387.28285642857145,382.28421399999996,387.2528564285715,4.968642428571513,1.2997247196222306,17280.0,16.095786000000032,-9.074213999999984
2025-06-17 01:00:00-04:00,2025-07-22 01:00:00-04:00,time_stop,1,128.27458199999998,154.72,128.30458199999998,154.69,26.385418000000016,20.564673208631024,50400.0,33.68541800000003,-2.504581999999985
2025-10-07 01:00:00-04:00,2025-10-09 01:00:00-04:00,eod,1,226.998884,232.89,227.028884,232.85999999999999,5.83111599999998,2.5684467532333777,2880.0,13.10111599999999,-17.718884000000003
2025-10-09 01:00:00-04:00,2025-10-09 01:00:00-04:00,eod,1,236.3,232.89,236.33,232.85999999999999,-3.4700000000000273,-1.4682858714509472,0.0,3.799999999999983,-6.77000000000001
2025-10-02 01:00:00-04:00,2025-10-07 01:00:00-04:00,atr_trail,1,15.525127285714285,14.779790857142856,15.555127285714285,14.749790857142857,-0.8053364285714277,-5.177305294769541,7200.0,-0.1951272857142854,-1.4051272857142862
2025-08-29 01:00:00-04:00,2025-09-25 01:00:00-04:00,atr_trail,1,125.50380064285714,125.50567357142857,125.53380064285714,125.47567357142857,-0.05812707142857221,-0.046303920642010166,38880.0,5.4961993571428565,-4.723800642857142
2025-09-05 01:00:00-04:00,2025-09-25 01:00:00-04:00,atr_trail,1,128.91938992857143,125.67506350000001,128.94938992857143,125.6450635,-3.3043264285714287,-2.5624986906892633,28800.0,2.0806100714285662,-8.139389928571433
2025-10-01 01:00:00-04:00,2025-10-09 01:00:00-04:00,eod,1,128.47114485714283,140.11,128.50114485714283,140.08,11.57885514285718,9.010701932445508,11520.0,14.618855142857171,-0.28604485714282646
2025-10-02 01:00:00-04:00,2025-10-09 01:00:00-04:00,eod,1,139.07800892857142,140.11,139.10800892857142,140.08,0.9719910714285902,0.6987312081561559,10080.0,4.011991071428582,-2.1780089285714155
2025-07-11 01:00:00-04:00,2025-07-14 01:00:00-04:00,vwap_break,1,76.3901,71.87,76.4201,71.84,-4.580100000000002,-5.993318511752799,4320.0,-2.9101,-6.174700000000001
2025-08-12 01:00:00-04:00,2025-08-20 01:00:00-04:00,atr_trail,1,87.6052485,82.08420421428572,87.6352485,82.05420421428572,-5.581044285714285,-6.368492565767392,11520.0,-2.8152484999999956,-12.165248500000004
2025-07-24 01:00:00-04:00,2025-07-25 01:00:00-04:00,vwap_break,1,83.4275045,82.19,83.4575045,82.16,-1.2975045000000023,-1.5546888296905648,1440.0,-0.3975044999999966,-4.427504499999998
2025-07-25 01:00:00-04:00,2025-08-29 01:00:00-04:00,time_stop,1,164.17139792857142,169.8,164.20139792857142,169.77,5.568602071428586,3.3913243989865283,50400.0,8.778602071428566,-2.453397928571434
2025-09-12 01:00:00-04:00,2025-09-26 01:00:00-04:00,atr_trail,1,177.84442457142856,175.09712571428574,177.87442457142856,175.06712571428574,-2.8072988571428255,-1.5782476114296617,20160.0,2.495575428571442,-5.179424571428569
