config,slippage,total_pnl,num_trades,win_rate_pct,loss_rate_pct,breakeven_pct,profit_factor,sharpe,max_drawdown_pct
baseline,0.0,207.15412787142856,677,36.63220088626292,63.36779911373708,0.0,1.9349114548259072,1.5936037082634096,-19.442528950262325
baseline,0.005,200.3841278714283,677,36.33677991137371,63.66322008862629,0.0,1.8871604315797474,1.5468648030535206,-19.66847850761944
baseline,0.01,193.6141278714287,677,35.89364844903988,64.10635155096011,0.0,1.8410879111585325,1.4997268000202195,-19.894156064976606
baseline,0.02,180.07412787142877,677,35.30280649926145,64.69719350073855,0.0,1.7537388084824947,1.4042499075390542,-20.344695179690873
baseline,0.03,166.53412787142855,677,34.26883308714919,65.73116691285081,0.0,1.6722622405628706,1.3071670273816225,-20.79414629440518
