entry_ts,exit_ts,reason,qty,entry_price,exit_price,entry_eff,exit_eff,pnl,return_pct,hold_minutes,mfe,mae
2025-03-03 01:00:00-05:00,2025-03-05 01:00:00-05:00,atr_trail,1,155.562097,151.79745414285713,155.592097,151.76745414285713,-3.8246428571428623,-2.4581215440157345,2880.0,0.787903,-9.94209699999999
2025-10-22 01:00:00-04:00,2025-10-28 01:00:00-04:00,atr_trail,1,167.16,166.9975,167.19,166.9675,-0.2224999999999966,-0.1330821221364853,8640.0,5.689999999999998,-1.6299999999999955
2025-07-18 01:00:00-04:00,2025-07-28 01:00:00-04:00,atr_trail,1,70.87,72.04607857142857,70.9,72.01607857142857,1.1160785714285595,1.5741587749344976,14400.0,6.439999999999998,-1.8500000000000085
2025-09-05 01:00:00-04:00,2025-09-09 01:00:00-04:00,atr_trail,1,73.04,72.55035714285714,73.07000000000001,72.52035714285714,-0.5496428571428709,-0.7522141195331455,5760.0,1.0499999999999972,-1.7800000000000011
2025-03-04 01:00:00-05:00,2025-03-06 01:00:00-05:00,atr_trail,1,141.0,138.36065714285715,141.03,138.33065714285715,-2.6993428571428524,-1.9140203198914074,2880.0,0.22999999999998977,-7.54249999999999
2025-03-03 01:00:00-05:00,2025-03-13 01:00:00-04:00,atr_trail,1,209.98,211.84531428571427,210.01,211.81531428571427,1.8053142857142745,0.8596325345051614,14340.0,8.680000000000007,-3.9799999999999898
2025-10-01 01:00:00-04:00,2025-10-02 01:00:00-04:00,atr_trail,1,233.64,239.7742857142857,233.67,239.7442857142857,6.074285714285708,2.599514577945694,1440.0,11.170000000000016,-1.6399999999999864
2025-10-02 01:00:00-04:00,2025-10-06 01:00:00-04:00,atr_trail,1,244.90211428571428,239.53428571428572,244.93211428571428,239.50428571428571,-5.427828571428563,-2.216054267631473,5760.0,-2.232114285714289,-16.98211428571429
2025-12-04 01:00:00-05:00,2025-12-05 01:00:00-05:00,vwap_break,1,276.3,266.59,276.33,266.56,-9.769999999999982,-3.5356276915282425,1440.0,4.409999999999968,-10.230000000000018
2025-06-17 01:00:00-04:00,2025-07-01 01:00:00-04:00,atr_trail,1,128.229488,138.27755714285715,128.259488,138.24755714285715,9.988069142857142,7.787392027369666,20160.0,19.52091200000001,-2.4594880000000074
2025-10-07 01:00:00-04:00,2025-10-10 01:00:00-04:00,atr_trail,1,226.902256,223.6247,226.932256,223.5947,-3.3375560000000064,-1.470727898637736,4320.0,13.197744,-17.622255999999993
2025-10-09 01:00:00-04:00,2025-10-13 01:00:00-04:00,atr_trail,1,236.3,222.87614285714287,236.33,222.84614285714287,-13.483857142857147,-5.705520730697389,5760.0,3.799999999999983,-23.09990000000002
2025-07-10 01:00:00-04:00,2025-07-14 01:00:00-04:00,atr_trail,1,13.346578285714287,12.709449714285714,13.376578285714286,12.679449714285715,-0.6971285714285713,-5.211561256835617,5760.0,-0.23657828571428752,-1.1965782857142866
2025-10-02 01:00:00-04:00,2025-10-06 01:00:00-04:00,atr_trail,1,15.520084857142857,14.933034857142857,15.550084857142856,14.903034857142858,-0.6470499999999983,-4.161070540414313,5760.0,-0.19008485714285683,-1.4000848571428577
2025-08-29 01:00:00-04:00,2025-09-10 01:00:00-04:00,atr_trail,1,125.47600042857142,125.68890714285715,125.50600042857143,125.65890714285715,0.1529067142857201,0.12183219428838488,17280.0,5.5239995714285755,-3.6760004285714274
2025-09-05 01:00:00-04:00,2025-09-10 01:00:00-04:00,atr_trail,1,128.8895932857143,125.75778614285717,128.9195932857143,125.72778614285717,-3.1918071428571437,-2.4758122962608153,7200.0,2.1104067142856877,-4.879593285714307
2025-10-01 01:00:00-04:00,2025-10-10 01:00:00-04:00,atr_trail,1,128.44409657142856,138.31349285714285,128.47409657142856,138.28349285714285,9.809396285714286,7.635310578160404,12960.0,14.645903428571444,-0.25899657142855403
2025-10-02 01:00:00-04:00,2025-10-10 01:00:00-04:00,atr_trail,1,139.04533928571428,138.31349285714285,139.07533928571428,138.28349285714285,-0.7918464285714322,-0.5693650884753043,11520.0,4.044660714285726,-2.7553392857142853
2025-11-24 01:00:00-05:00,2025-12-01 01:00:00-05:00,atr_trail,1,151.9,152.79562142857142,151.93,152.76562142857142,0.8356214285714145,0.5500042312719167,10080.0,8.370000000000005,-3.8999000000000024
2025-11-26 01:00:00-05:00,2025-12-01 01:00:00-05:00,atr_trail,1,160.35863757142857,155.81248042857143,160.38863757142857,155.78248042857143,-4.606157142857143,-2.8718724796236272,7200.0,-2.238637571428569,-11.168637571428576
2025-02-18 01:00:00-05:00,2025-02-20 01:00:00-05:00,atr_trail,1,164.03598057142858,158.43947342857143,164.06598057142858,158.40947342857143,-5.656507142857151,-3.4477026396063315,2880.0,-1.4598805714285845,-11.565980571428582
2025-11-11 01:00:00-05:00,2025-11-19 01:00:00-05:00,atr_trail,1,88.52423557142858,87.10467857142856,88.55423557142858,87.07467857142856,-1.479557000000014,-1.6707919056074827,11520.0,3.4757644285714235,-2.5242355714285765
2025-11-12 01:00:00-05:00,2025-11-14 01:00:00-05:00,atr_trail,1,92.064357,88.50832128571429,92.094357,88.47832128571429,-3.616035714285715,-3.9264465620686306,2880.0,-0.20985699999999952,-5.054356999999996
2025-07-09 01:00:00-04:00,2025-07-15 01:00:00-04:00,atr_trail,1,72.23704071428571,70.53752857142857,72.26704071428571,70.50752857142857,-1.7595121428571474,-2.4347366731308884,8640.0,4.042959285714289,-3.6270407142857124
