config,slippage,total_pnl,num_trades,win_rate_pct,loss_rate_pct,breakeven_pct,profit_factor,sharpe,max_drawdown_pct
conservative,0.0,104.05032451714288,371,38.544474393531,61.455525606469,0.0,1.7615872376768618,1.579182781745459,-17.21269274893542
conservative,0.005,100.3403245171427,371,38.274932614555254,61.725067385444746,0.0,1.7223311670737547,1.5279126748422591,-17.880261651491654
conservative,0.01,96.63032451714301,371,38.00539083557951,61.99460916442049,0.0,1.6842959242258344,1.4761678500408701,-18.54320994556278
conservative,0.02,89.21032451714298,371,36.65768194070081,63.34231805929919,0.0,1.6115507519124816,1.3712539096997396,-19.85535186767438
conservative,0.03,81.79032451714289,371,36.118598382749326,63.881401617250674,0.0,1.5431502913149884,1.2644428889716546,-21.149331571602463
