config,slippage,total_pnl,num_trades,win_rate_pct,loss_rate_pct,breakeven_pct,profit_factor,sharpe,max_drawdown_pct
tight_stop_quick_take,0.0,236.66178018742852,687,38.28238719068413,61.71761280931587,0.0,2.253551544005982,1.8096792809599223,-15.971092984998034
tight_stop_quick_take,0.005,229.79178018742823,687,37.55458515283843,62.44541484716157,0.0,2.190288180272616,1.7634255797788656,-16.191868270055163
tight_stop_quick_take,0.01,222.92178018742865,687,37.409024745269285,62.590975254730715,0.0,2.1295726978495018,1.7167659156851547,-16.41240555511233
tight_stop_quick_take,0.02,209.18178018742876,687,36.82678311499272,63.17321688500728,0.0,2.015428959561865,1.6222244725763806,-16.85276612522658
tight_stop_quick_take,0.03,195.44178018742852,687,35.662299854439595,64.3377001455604,0.0,1.910019752265497,1.5260476927911921,-17.292174695340883
