symbol,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
DXCM,71.63,75.36,70.73,67.76859999999999,74.18994500000001,2.2717785714285705,433298803.2575,0.8272596092630231,23.18498659517427,-0.02769105470340716,0.058832224685883006,0.20833333333333326,Healthcare,,0.8421052631578946,4515900000.0,0.6048127015628876,0.020556743334024574,1061900000.0,0.23514692530835493,0.03780337939983348,739900000.0,0.723901793527891,6.2202620252884255,28.206615969681746,0.97148,True,,0.19069703946397487,0.15695187254287687
EA,201.39,203.85,201.3,203.65460000000002,177.387975,0.6264285714285701,448983185.06450003,3.052296816533334,1.7058349805988748,-0.014581396486764264,-0.014533176746917342,0.0032380193284844427,Communication Services,,-0.5135135135135135,7288000000.0,0.7591082109842305,-0.039782490840120754,1653000000.0,0.22681119648737652,0.03281788770845585,803000000.0,0.5124441398874123,6.9112064281009875,32.65594789918273,0.99857,True,,-0.014398274540873945,0.011667284419516729
EBAY,92.38,94.57,91.48,87.5414,84.31835,2.5421357142857155,375709634.5185,1.0564344250861868,8.670315121817172,-0.029621848739495915,0.021111970819055914,0.1403530428342179,Consumer Cyclical,,-0.03571428571428559,10714000000.0,0.7088652482269504,-0.0103540557481141,1528000000.0,0.1426171364569722,0.036193384118010145,4710000000.0,1.719605655328674,3.940420050028001,17.133135932632094,0.95957,True,,0.12271674896485951,0.08040939126335572
ECG,92.9,94.19,90.24,89.84279999999998,75.783725,4.06249285714286,70506815.34,0.5610428233062509,9.875824602250672,-0.01012253596164081,0.01319664085505523,-0.004073756432246944,Industrials,,0.6567164179104478,3494553000.0,0.12588111307026612,0.007372101830618857,133444000.0,0.038186285914106895,0.028161590060793714,239716000.0,0.8879718508967109,1.3559705198347256,18.440676919363995,0.8627,True,,-0.021710050301605333,-0.1249668932589305
ECL,282.42,286.01,280.63,269.843,266.9978,4.821714285714283,312952482.848,1.2676729052380817,1.2655572647182227,-0.005878418810940089,0.07310585910783507,0.09071949947862357,Basic Materials,,0.23493975903614453,15890400000.0,0.4479231692677071,0.006697763817898106,1553300000.0,0.09775084327644364,0.019391684799855716,6874200000.0,1.8046782552966043,5.040863869506117,22.833620146838925,0.94124,True,,0.07308320560926518,-0.16105358310058582
ED,107.45,107.82,104.97,100.2978,101.42215,2.0012857142857152,200078891.22849998,1.0253349843171404,6.459475929311397,0.019933554817275878,0.09086294416243668,0.11798980335032772,Utilities,,1.134831460674157,16592000000.0,0.5534216335540839,0.02891009975986636,-68000000.0,-0.004098360655737705,-0.0017533668075177715,26494000000.0,4.454270151262079,2.3374234291224685,10.974533746892966,0.7358,True,,0.10035350948096933,0.12278792972275639
EEFT,67.72,72.01,67.0,74.6536,89.97055,1.980714285714285,40617869.47,1.9477736924224707,40.72647702407002,-0.07067380266227541,-0.09946808510638305,-0.07498975549788278,Technology,,1.806122448979592,4182800000.0,0.4379855110412848,0.03875799643501482,334100000.0,0.07987472506455007,0.1173406434126119,438100000.0,0.6355723492504209,0.6807080883618629,4.766235230697124,0.98617995,True,,-0.09262604936724117,-0.07341629662622365
EFX,175.05,191.575,173.83,213.72400000000002,239.23095,6.793214285714285,393851849.3435,2.5332794093241597,37.711276376187584,-0.15853482670768637,-0.20716517958240854,-0.15569382144407462,Industrials,,-0.07194244604316538,5943300000.0,0.5707165512330895,0.011080418901456612,999400000.0,0.16815573839449463,0.04634210786346642,4624100000.0,2.4906279438758006,3.628573367657699,14.106322952275843,1.02033,True,,-0.173330115313433,-0.2765869582707582
EG,329.83,336.81,329.29,324.8366,335.83575,5.811871428571432,104711653.5385,1.0865715390086466,10.90611958239354,0.018182379452985176,-0.03355016408813871,0.024348582254107187,Financial Services,,1.436246418338109,17510000000.0,,,4246000000.0,0.24249000571102228,0.30666734030440534,2049000000.0,,0.7907265425471159,,0.98244005,True,,0.006712288384748799,-0.023046735007378506
EGP,180.11,182.76,179.62,181.3932,172.03355,3.477307142857145,70807938.742,1.731507782490307,4.648207951717917,0.00868055555555558,-0.00033301881556291324,0.02990622140896626,Real Estate,,0.08620689655172423,697915000.0,0.7364387051434094,0.0044900235131543065,469880000.0,0.6732625033134407,0.04890175655009618,1516318000.0,3.348093474286241,13.767654800369673,24.56440017008634,1.0313201,True,,0.012269927539607872,0.028015334566380036
EHC,94.36,94.72,92.77,105.77720000000001,115.54005000000001,2.1809142857142882,119737159.65800002,1.1422968695980142,26.27549027267755,-0.0038006756756756577,-0.12402525064983294,-0.18161318300086726,Healthcare,,0.05084745762711869,5795600000.0,0.9562774957698815,0.5294238936326473,402600000.0,0.06946649182138173,0.04235977385441192,2612900000.0,1.9772228049404996,1.639916493891918,9.169277138541908,0.97882,True,,-0.19924947687022565,-0.23299464379132365
EIX,61.48,61.91,60.75,59.7458,55.95165,1.3792857142857133,188976915.5545,0.9974464654824907,2.70612438677006,-0.018361807440523847,0.01418673705047846,0.08277562522014792,Utilities,,0.6363636363636364,18088000000.0,0.49982608695652175,0.06612240104993178,-722000000.0,-0.03991596638655462,-0.030516159567374683,39073000000.0,5.377511793052782,1.3080271879699248,8.633718260544445,0.90796995,True,,0.06513933135078953,0.08757375159257659
EL,116.27,121.635,114.93,107.27720000000001,88.65545,3.2872142857142848,405274402.097,1.0045094299503987,4.410737041147703,-0.0014599793885262669,0.07498150887573973,0.27642990449006466,Consumer Defensive,,1.079268292682927,14446000000.0,0.7336972134444125,-0.009832762992397992,1045000000.0,0.07233836356084729,0.02494087829003226,7203000000.0,3.4763513513513513,2.900393591582445,23.69791786872587,0.92614996,True,,0.25879361062070627,0.190042929319083
ELAN,24.35,25.14,24.314078,23.0182,18.048099999999998,0.6981015714285717,112785622.04949999,0.7754152294774889,3.7168841439303986,-0.010966693744922762,0.05639913232104132,0.12731481481481488,Healthcare,,-2.5,4591000000.0,0.5338610378188214,-0.018373863191841755,362000000.0,0.07884992376388586,0.029920751599758443,3519000000.0,3.989795918367347,2.6352922152036595,17.707059591836735,1.14893,True,,0.10967852094545649,0.0759333540243585
ELF,84.81,89.6,83.11,81.155,103.58625,4.150122857142855,159289707.80749997,1.23619010598652,43.83071726604411,-0.0221376686267728,0.10372201978136375,-0.2802342357633879,Consumer Defensive,,-0.8333333333333334,1385640000.0,0.6944838574618534,-0.01111100062274395,141984000.0,0.10246817355157184,0.028072317427821056,723424000.0,4.633798339277175,3.650150145781011,37.03084026770142,1.01418,True,,-0.2978705296327463,-0.36662121093436956
ELS,64.07,64.49,63.245,61.89719999999999,61.891949999999994,1.2842857142857131,115130050.4265,1.1000611549195451,8.926794598436391,0.018600953895071548,0.08043844856661031,0.05586684245220819,Real Estate,,-0.08771929824561392,1454976000.0,0.48686762090466906,-0.028924216603805508,335421000.0,0.23053369952494063,0.026138459671581904,3263863000.0,4.398818391127608,8.819712501099675,21.69357160533249,1.05905,True,,0.0382305485828498,0.05397595560962196
ELV,338.65,347.2225,333.61,350.01559999999995,346.10525,14.261250000000006,649831881.812,0.8565286995581827,26.179836512261584,0.048711755233494136,-0.06838876509587088,0.06466926559356145,Healthcare,,-0.743879604578564,194820000000.0,,,3767000000.0,0.019335797146083564,0.04939898157185919,23389000000.0,2.3673075696294053,0.39142096721075864,10.085589844957287,0.92022,True,,0.047032971724203065,0.013287804803105069
EME,744.53,747.5399,726.24,647.3498000000001,591.3626,22.51999285714285,232461834.60999998,1.0494857012205898,4.380101074315952,0.039439883844306634,0.13917407469743082,0.1023215184625863,Industrials,,0.03955696202531645,16243320000.0,0.19418978693390188,0.0003976244429259035,1148614000.0,0.07071300694685569,0.03446235124447092,-230484000.0,-0.13480709509667424,2.051891539414356,19.494009297251438,0.95844,True,,0.08468522459322791,-0.01857161836409725
EMN,75.9,76.11,71.16,65.1324,69.23055,2.4737285714285733,133555298.65550001,1.9566395804883832,26.892698901945664,0.10127684271619275,0.17220077220077235,0.24242920281551816,Basic Materials,,-0.4140127388535032,9024000000.0,0.1966394187102634,-0.04190038168272589,399000000.0,0.0442154255319149,0.04608508637336651,4586000000.0,3.11760693438012,0.9594302411347517,9.00332965315221,0.91873,True,,0.22479290894615978,-0.00934387976369122
EMR,152.1,154.04,149.545,139.4972,131.71505,3.550035714285719,467203694.081,1.5517322912352505,1.2594131394442987,0.029999322814383556,0.06475323766188312,0.14835787089467734,Industrials,,0.09803921568627459,18015000000.0,0.5188465499485067,-0.013116713456184814,2667000000.0,0.14804329725228976,0.031183444637432372,12215000000.0,2.423611111111111,4.747496595503747,19.39308554920635,0.84099996,True,,0.13072157702531895,0.027464734067993782
ENPH,37.28,38.08,35.94,33.4132,37.29985,2.253107142857142,253282581.652,1.6768142216386295,47.32975416784402,-0.06636614074630598,0.09647058823529409,0.1577639751552795,Technology,,0.11111111111111108,1512377000.0,0.4781337485106974,-0.008559567927857337,217290000.0,0.14367449385966594,0.04454078958802597,807481000.0,2.8696864311010564,3.225683585508111,20.207086079625675,0.96185,True,,0.14012768128592112,0.15933743402693865
ENTG,113.7,121.92,111.4801,95.55669999999998,86.340425,6.208557142857144,380360469.54175,1.478460609806156,8.306451612903224,-0.05572626858234364,0.21891080617495717,0.28474576271186436,Technology,,-0.31343283582089554,3222537000.0,0.43526204931235285,-0.018185108014563522,330772000.0,0.1026433521166708,0.019189738877901825,3508300000.0,3.8175357914083907,5.348866535900131,22.573788180102223,1.17902,True,,0.26710946884250597,0.28631922158352346
EOG,110.43,110.87,106.995,107.1608,113.03064999999998,3.448207142857144,529652925.3219999,0.9324446344780563,18.72378008390373,0.01694447002486421,0.039830508474576254,0.04981462116170743,Energy,,0.2107623318385651,22579000000.0,0.6184577808792743,-0.047857479796506674,3891000000.0,0.17232826963107312,0.06453372677889228,4597000000.0,0.3909013605442177,2.67035979839674,5.5179467591836735,0.9553,True,,0.03217832729234904,-0.10299730887295028
EPAM,183.33,205.925,178.83,206.15060000000003,175.62760000000003,9.139278571428568,162114938.37550002,3.1683803864993614,31.847583643122668,-0.1591909741331865,-0.11267605633802813,0.1393325461438073,Technology,,0.06111111111111104,5297859000.0,0.294902440021429,0.007968161551317854,459114000.0,0.08666029050603272,0.044963060142221956,-1083919000.0,-1.5580824200026457,1.9273663810229755,14.67770900287969,1.01796,True,,0.12169625227444891,0.14090600501546643
EPR,55.35,55.55,53.7,51.9758,53.965250000000005,1.3192785714285722,45527913.222,1.0665199621610009,9.617896799477466,0.07225881441301829,0.08678578440997442,0.11502820306204686,Real Estate,,5.157894736842105,663455000.0,0.9149208737093865,0.006199375345877001,416111000.0,0.6271879780844217,0.09873627552221353,2957946000.0,5.441741964972292,6.352153499483763,13.194927182497002,0.82892996,True,,0.09739190919268848,0.11313731621946065
EQIX,801.83,818.0,791.54,770.7427,804.539175,18.301499999999994,432928551.538,0.9233262990205884,15.898721431493264,-0.0095361620653448,0.038612989300795375,-0.024680095363207255,Real Estate,,28.21428571428571,9058000000.0,0.5069084628670121,0.0057941120891849,-114000000.0,-0.012585559726208876,-0.0014480135645504701,18905000000.0,4.847435897435897,8.691603472731288,25.034242116923078,0.99114996,True,,-0.04231638923256564,-0.02657098220579348
EQR,61.79,62.4,61.32,61.5348,64.64485,1.194857142857143,152807061.53,0.8174793346161188,18.54732401792776,-0.005792437650844695,0.01428102429415623,0.033796218838882286,Real Estate,,-0.30909090909090914,3078827000.0,0.6337692082549964,0.0049532611879375965,1285213000.0,0.4174359260848369,0.05284986353141994,8647509000.0,4.605343630972162,7.898524200287967,17.55631245260189,0.94837,True,,0.016159924969523898,0.03190533199629606
EQT,55.6,55.62,54.1601,55.278999999999996,54.50955,2.144849999999999,668800754.2145,0.5491776346398027,10.654025389683426,0.02187097959933837,0.04217432052483594,-0.00696552955884977,Energy,,-0.23188405797101438,7887581000.0,0.32843552208787974,-0.11667801644947712,2489553000.0,0.31562946865458497,0.07174847908244085,7982086000.0,1.5318365024425846,4.3991102346841195,8.19077016817469,0.94886,True,,-0.024601823428208158,-0.15977745959350748
ERIE,280.75,286.83,278.77,285.4414,327.46532499999995,7.581414285714288,50863569.201,0.9153185344586633,38.55732825596918,0.03027522935779814,-0.004185436101159845,-0.025714880621876768,Financial Services,,0.20274914089347074,4153375000.0,,,-131568000.0,-0.03167737081289313,-0.008962165575532727,,,3.534566567189334,18.02443086903283,0.45363998,True,,-0.043351174491235156,-0.07311019788336245
ES,68.54,69.455,67.84,67.7916,66.65535,1.5332071428571419,173211226.447,1.254275421362824,8.916943521594675,-0.02959082542828806,0.022222222222222365,-0.05993690851735001,Utilities,,3.95,13148609000.0,0.8390545240017389,-0.0020653737266527195,-524391000.0,-0.03988186126760633,-0.0203920487720823,29576664000.0,6.449225122326337,1.9557554865309326,12.056511248284618,0.86331004,True,,-0.0775732023867084,-0.05513878214492133
ESAB,117.87,117.87,110.95,114.93,118.38484999999999,4.319528571428571,48142970.883999996,2.3430858343963155,13.228798586572438,0.002295918367346994,0.02844428932902887,0.04791963015647216,Industrials,,0.02272727272727275,2792325000.0,0.36999635911492146,-0.0077498702629540395,238028000.0,0.08524365895803676,0.03258942898137398,1248819000.0,2.3070141117950502,2.6156843376039682,15.799813085929811,0.98329,True,,0.03028333628711377,-0.0729735066702114
ESI,28.93,30.28,28.43,26.9736,24.76875,0.990714285714286,58120168.4435,1.432944898950561,4.45838837516513,-0.012290884260839907,0.09169811320754717,0.0710847834135504,Basic Materials,,-0.30434782608695654,2499200000.0,0.42219173906416707,0.002805447532909011,268300000.0,0.10735435339308579,0.03832278035278929,1030900000.0,2.033333333333333,2.8013195390524968,15.842125822485206,1.01556,True,,0.05344848954419201,-0.18068829916565898
ESS,247.59,251.1,245.7,256.4038,267.62745,4.959999999999998,148274913.0555,1.0195961716192294,21.72057289196624,-0.016446192348945288,-0.02161542717142184,-0.049047472730066044,Real Estate,,-0.36,1862188000.0,0.6711366714345779,0.10737575855977677,918875000.0,0.4934383639031075,0.0537332974520574,6648355000.0,5.3885015995797945,9.18310223457567,19.248614178625086,1.03732,True,,-0.06668376659942443,-0.05093835957265227
ETN,362.53,375.89,344.64,333.8508,346.16850000000005,11.301228571428567,1092209721.1855,1.822141892425605,9.267694463910308,0.06254579559776063,0.12496121144417538,-0.05943856371938572,Industrials,,0.05714285714285701,26633000000.0,0.3827990841442473,0.001963255307802947,3322000000.0,0.12473247474937108,0.023538093962842187,10893000000.0,1.781066130796751,5.2991748162054595,24.857084572173587,0.85621,True,,-0.0770748575887441,-0.18033170054606928
ETR,97.35,97.52,95.86,93.98459999999999,89.577325,1.8426071428571436,236896082.1855,1.0560492040367646,1.2477175897748063,0.007972665148063829,0.05186385737439214,0.011113419194017427,Utilities,,1.3538461538461537,12730047000.0,0.5044806964498341,0.025659337012542915,-2368103000.0,-0.18602468631891148,-0.05446894385242778,28931184000.0,5.107301059526319,3.415243130524184,12.782274567752959,0.97927004,True,,-0.006522874675340962,0.0159115455664461
ETSY,53.29,54.81,52.1651,56.4282,57.89002500000001,2.597135714285715,184561243.17049998,1.2118734063929808,30.35352545252565,-0.09107965205526192,-0.08999316939890711,-0.11595885865958866,Consumer Cyclical,,-0.3883495145631068,2854027000.0,0.7129239881656456,-0.007697308272177628,635357000.0,0.22261772576082847,0.12029869072963673,1826719000.0,4.093020254814939,1.850541551288758,15.926952167742437,1.2639,True,,-0.13359515252894705,-0.17590251023045084
EVR,338.73,357.645,334.82,346.64719999999994,300.64875,13.322849999999992,138860566.45749998,1.785893296236319,12.857914640734728,-0.06816868861929515,-0.0706230965511565,0.11615262949782523,Financial Services,,0.03333333333333343,3542875000.0,,,1056909000.0,0.2983195850827365,0.08067121496624219,144299000.0,,3.6979681687894717,,0.93703,True,,0.09851633562846684,0.06875731223633955
EVRG,77.8,78.17,76.0,74.5764,72.17102500000001,1.287857142857144,171793415.4615,1.318911324944024,1.9162884518406407,0.009210014269036115,0.07592310883695186,0.013416699231470597,Utilities,,0.004950495049504845,5878800000.0,0.5819658544670976,0.08265898473470251,-339800000.0,-0.057800911750697424,-0.018971940662791124,14691100000.0,5.422070684819629,3.046652568551405,12.032390579483113,0.94728994,True,,-0.004219594637887791,0.01821482560389927
EW,82.1,83.77,82.0,84.5988,79.38875,1.894285714285715,310450993.69949996,0.913726180786001,6.587780179770175,-0.01794258373205737,-0.024593085422359606,-0.008932882665379172,Healthcare,,-0.23076923076923078,5883800000.0,0.7777348528748954,-0.005891925306003354,799600000.0,0.1358985689520378,0.01658889742866998,-1985300000.0,-1.1100984119883694,8.192139925898228,26.951975450682173,0.90005,True,,-0.02656917653473756,-0.060314343455835556
EWBC,114.73,117.1,113.35,112.84219999999999,103.15252499999998,3.0449999999999995,142170606.738,0.7924369003214398,4.176062807984632,0.011728395061728403,-0.01392350666093678,0.13943787863740198,Financial Services,,0.22596153846153832,2809860000.0,,,1288425000.0,0.458537080139224,0.08162236031769489,-1632838000.0,,5.617787556675421,,0.93789,True,,0.12180158476804359,0.09204256137591629
EXAS,102.51,102.7,102.48,101.7414,66.06224999999999,0.2999999999999992,236629379.93699998,0.6202806247976842,0.18500486854917012,0.0016611295681063787,0.008857395925597977,0.4722102542007758,Healthcare,,0.9785867237687367,3082033000.0,0.6863785485325111,0.018612020937433083,247083000.0,0.08016883660882282,0.012691502732603306,1732337000.0,16.043276933477806,6.316733195264295,196.34111410552052,0.93189,True,,0.4545739603314174,0.4208287934103194
EXC,44.01,45.06,43.865,44.2292,44.56275000000001,0.8350000000000003,347096391.9925,1.2710488138941745,9.267085867436355,-0.01829132277492751,0.010794671566375813,-0.046370530877573146,Utilities,,0.34374999999999994,24317000000.0,0.4237136465324385,0.0012310282658665739,-1595000000.0,-0.06559197269400008,-0.03588338754561628,48388000000.0,6.025152485915856,1.8279203046428425,11.559897560473983,0.90866,True,,-0.06400682474693153,-0.04157240450514447
EXE,108.5,108.58,105.7113,110.96620000000001,107.62387500000001,4.013835714285718,371102646.0855,0.6301860387399619,14.31087383164654,-0.002940635912516032,0.01572739187418093,-0.014084507042253502,Energy,,2.3255813953488373,10848000000.0,0.4883720930232558,0.13665707657299264,1401000000.0,0.12914823008849557,0.05421530351341989,4460000000.0,0.9845474891880969,2.3821360707964603,6.689053631831979,0.95625997,True,,-0.03172080091161189,-0.1668964370769112
EXEL,42.59,43.54,42.28,43.578,41.170525,1.4472714285714297,111983718.32050002,0.9350325552305998,14.167674324868994,-0.02629172382258793,0.00448113207547185,0.054991330195689914,Healthcare,,0.7249999999999998,2288218000.0,0.9689270687823607,0.003595612574770257,744267000.0,0.32526053024668106,0.06491454000681635,-199837000.0,-0.23510180418590645,5.010595934478271,13.488598878376266,0.96495,True,,0.037355036326331525,0.003609869405233529
EXP,219.56,224.04,207.6,219.8246,221.11085,7.820285714285717,120681608.511,1.714519370081167,16.45675583120886,0.00022778005557833048,0.015541165587419137,0.059550236463661754,Basic Materials,,0.6100000000000001,2299727000.0,0.28942218448942003,0.013587234064106835,231812000.0,0.10079979058383887,0.03292809954434551,1381813000.0,1.8887341308460268,3.061208875662198,11.511297995647942,1.04819,True,,0.041913942594303366,-0.19222284611554763
EXPD,162.22,167.19,161.19,153.8136,127.24115,3.1877785714285705,236621567.90499997,1.3388007052278135,2.9726658292960098,0.024245485541103617,0.05064766839378243,0.17618909512761038,Industrials,,-0.023809523809523832,11273140000.0,0.13107808219436362,0.0011269504227732763,810153000.0,0.07186578007547142,0.03679793918074177,-569612000.0,-0.49078461020115677,1.9529838266889261,18.969476818084313,1.03879,True,,0.158552801258252,0.05529595830092683
EXPE,234.46,280.51,230.78,275.3816,215.366575,13.232985714285729,546743363.7275,3.416350692474822,22.82422646477946,-0.12101672040188949,-0.1844018506278916,0.0965810766568449,Consumer Cyclical,,2.3318181818181816,14370000000.0,0.914777878513146,0.022867501803617185,2998000000.0,0.20862908837856645,0.10335665570638398,652000000.0,0.2992198168196107,2.018535593597773,13.610993854472875,1.02856,True,,0.07894478278748651,0.03663742508598273
EXR,138.12,139.66,135.42,134.83700000000002,141.79875,3.4146428571428555,202428198.7945,1.3109841371596431,15.144068317257481,-0.011946491165319317,0.053546910755148724,0.03841816404781606,Real Estate,,-0.3709677419354838,3341971000.0,0.7049751881275773,-0.0032436124174108905,1870170000.0,0.5596009061718369,0.061101508253065734,13548581000.0,5.994008333335221,9.158544889826992,19.53506905834957,0.99398005,True,,0.020781870178457673,0.03652727720522984
F,13.73,14.0351,13.61,13.476999999999999,11.916999999999998,0.29466428571428604,925103063.5555,1.1488984666981426,5.310344827586204,-0.014357501794687644,0.019302152932442418,0.04729214340198329,Consumer Cyclical,,1.7272727272727273,189588000000.0,0.0850516483951399,0.013426864031548483,11897000000.0,0.0627518619321898,0.21746695163893792,137594000000.0,14.173258793947852,0.2885581531320548,19.80852472857619,0.65594,True,,0.0296558495326249,-0.012651508168878882
FAF,64.69,65.505,63.2,63.067,61.82640000000001,1.8470714285714287,69865912.74450001,0.8067527856621242,5.754662004662009,-0.0006179514908081218,0.040366677388227634,0.03570284982388716,Financial Services,,1.666666666666667,7080200000.0,,,704200000.0,0.09946046721844015,0.1068278917456522,-146200000.0,-0.14506846596546935,0.9310346351797972,6.540892462790236,0.96092004,True,,0.018066555954528773,-0.011692467437598532
FANG,162.88,162.95,156.77,152.4564,144.50164999999998,5.259285714285712,313328243.9515,0.9161593562108661,3.3238366571699873,0.02362996480643531,0.10810259201306205,0.18639376502294414,Energy,,-0.04359673024523165,15284000000.0,0.3433179723502304,-0.05917347227890346,-1094000000.0,-0.07157812091075634,-0.02320180629585973,16083000000.0,1.5175505362086625,3.085023639884847,5.966644989921842,0.63531,True,,0.16875747115358575,0.03358183498828643
FAST,46.34,46.51,44.73,41.9468,43.57835,1.299285714285715,429939637.0665,1.4204041627155446,8.473237211139638,0.05437997724687138,0.126123936816525,0.11180422264875256,Industrials,,0.0,7997500000.0,0.4527258238409975,0.0018048314099579632,965000000.0,0.12066270709596749,0.0181387629218908,229200000.0,0.12491144149390492,6.652201564989059,29.118852770071005,0.88383,True,,0.09416792877939417,-0.009088914177930993
FBIN,56.75,57.8825,54.19,53.2528,53.37350000000001,2.1237500000000002,118024573.69000001,1.4394489033277178,19.4692777068256,0.024368231046931532,0.10948191593352896,0.11977111286503561,Industrials,,-0.2976190476190476,4489800000.0,0.45196658545074836,0.001457282247899483,395200000.0,0.08802173816205622,0.05796547146589355,2610200000.0,2.902479809717952,1.5185201799634727,10.483767640921345,0.96059,True,,0.10213481899567722,-0.0011220239616479416
FCN,171.53,174.58,168.19,173.05719999999997,166.37695,4.2131857142857205,38991223.434499994,1.271517066476298,13.052514193025141,-0.06262637302584839,-0.04205294314754826,0.02829566572747444,Industrials,,0.884057971014493,3693035000.0,0.3325088608998219,0.01768555359194779,43870000.0,0.011879118394491251,0.007903938497060132,590021000.0,1.3710546077841452,1.502936592802397,14.268727716275748,1.05225,True,,0.010659371858116051,-0.09259747109920911
FCNCA,2043.97,2147.44,2000.17,2066.5158,1928.847675,69.77678571428575,224555883.3145,1.2381875454325175,8.649385474860333,0.021566157875271275,-0.06352028076477245,0.1347634671863116,Financial Services,,0.328981723237598,9422000000.0,,,1562000000.0,0.16578221184461897,0.06235977243408032,12921000000.0,,2.6584800645298237,,0.67533,True,,0.11712717331695321,0.08736814992482592
FCX,64.67,64.96,62.6,52.078399999999995,44.05629999999999,3.0359785714285694,1538702011.8765,1.2169307717410924,6.8692396313364,0.028630507396214533,0.1885682778900939,0.6083063914449143,Basic Materials,,0.16666666666666682,26002000000.0,0.3072289156626506,0.02083464004210911,1625000000.0,0.06249519267748635,0.0174991546855107,4980000000.0,0.5652667177000659,3.5713263755095763,11.105746214687112,0.86087996,True,,0.5906700975755559,0.3565333088657049
FDS,222.62,239.47,220.66,282.7212,352.95410000000004,11.508892857142856,185903956.58200002,3.3015781111624913,53.111902104088124,-0.1713690166009083,-0.2225869534851237,-0.14750708432258552,Financial Services,,0.07978723404255315,2360702000.0,0.5261585758227579,0.00466171693602313,647393000.0,0.2742374937624486,0.07771427429892007,1284586000.0,1.3937622273968406,3.52879179837184,10.432186199184477,0.96788,True,,-0.1651433781919439,-0.1949024015840712
FDX,353.43,355.15,342.3,294.7112,247.1875,8.443271642857146,661718851.533,1.9079153754240523,0.4843024074334705,0.1312656039946225,0.18815975257177442,0.3800468566966029,Industrials,,0.07555565494683723,90093000000.0,0.21867143891942561,-0.0024768510603613847,4348000000.0,0.04826124116191047,0.05213821067871106,31196000000.0,2.7439528696994446,0.9256405337595596,10.079139172580254,0.80438006,True,,0.3624105628272445,0.2591537198699193
FE,46.89,47.835,46.6,45.703199999999995,43.8252,0.8498642857142856,221041541.407,1.7481525378564637,2.717842323651457,-0.013257575757575801,0.047119249665029006,0.02626395272488513,Utilities,,0.04109589041095894,14469000000.0,0.6374156219864995,-0.03703603473516648,-1225000000.0,-0.08466376390904692,-0.045225084939103787,26066000000.0,5.747739720428811,1.8720531763079689,11.720559351242382,0.95247,True,,0.008627658855526743,0.031062079097313806
FERG,257.65,262.88,253.74,239.3414,223.2175,5.809814285714284,316035037.8515,1.4492498159776408,1.989500912964097,0.024168223556067847,0.13202987697715285,0.034738955823293116,Industrials,,1.1014492753623188,31159000000.0,0.3067694944301628,-0.0011439570400568755,1647000000.0,0.05285792226964922,0.03183760394243509,5490000000.0,1.7830464065881877,1.6602355618601368,18.584371121338176,0.9536,True,,0.017102661953934728,-0.08615418100339044
FFIV,274.63,285.09,272.19,259.4028,286.195825,11.593757142857148,316362664.2895,1.0484932717856368,20.627167630057805,0.0155308212846208,0.009446445636991818,0.11416284636293561,Technology,,0.25000000000000006,3088072000.0,0.8223888703724278,0.011246435573039615,906406000.0,0.2935184153737348,0.056816734398318275,-1082482000.0,-1.224025930087922,5.166055713726882,18.039165283703557,1.04386,True,,0.09652655249357722,0.11573630523459474
FG,27.7,29.79,27.68,30.808400000000002,31.9082,0.9350214285714288,24802937.2075,0.8298647871449183,42.00046064616093,-0.034506796793307815,-0.05234348272322964,-0.07388833166165165,Financial Services,,-0.6599999999999999,5231000000.0,,,4816000000.0,0.9206652647677308,1.2912318203997262,55000000.0,0.06699147381242387,0.7130131477728924,4.609953442143727,0.86521006,True,,-0.09152462553101004,-0.12128364892313734
FHB,26.54,27.06,26.2301,26.1151,24.91225,0.8575857142857143,44438474.05,1.1910116229160372,6.384479717813059,-0.01957886959734023,0.009893455098934467,0.07189014539579963,Financial Services,,0.19148936170212785,810119000.0,,,305766000.0,0.3774334387910912,0.09312146437748485,-1855643000.0,,4.0531304067674006,,1.07782,True,,0.054253851526441244,0.024494828134313938
FHN,25.72,25.785,24.835,23.786199999999997,21.7933,0.6220642857142852,168715101.3845,1.4669408668417865,0.2520845452782675,0.059308072487644026,0.04680504680504671,0.19572291957229182,Financial Services,,0.2682926829268294,3164000000.0,,,380000000.0,0.12010113780025285,0.030005425486282454,784000000.0,,4.0026473830594185,,0.94614,True,,0.17808662570293343,0.14832760231080613
FICO,1328.07,1432.83,1316.06,1675.1064,1675.5652,57.74815714285715,511746993.75499994,2.609240015768584,40.11228354978355,-0.14040776699029134,-0.1968031061760651,-0.18483304689418123,Technology,,0.003034901365705685,2062860000.0,0.8295547104357966,0.001467992958623876,717950000.0,0.34803622155647984,0.02278869779094386,3052690000.0,3.035306870400581,15.272317213965078,34.360560184476945,0.92051005,True,,-0.20246934076353962,-0.1832595880225221
